"city","metrics","price"
"Albuquerque","Price per Square Feet to Buy Apartment Outside of Centre","124.08 $"
"Albuquerque","Salaries And Financing","Edit"
"Albuquerque","Average Monthly Net Salary (After Tax)","3,483.61 $"
"Albuquerque","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.41"
"Tucson","Meal, Inexpensive Restaurant","14.00 $"
"Tucson","Meal for 2 People, Mid-range Restaurant, Three-course","49.84 $"
"Tucson","McMeal at McDonalds (or Equivalent Combo Meal)","9.00 $"
"Tucson","Domestic Beer (1 pint draught)","4.00 $"
"Tucson","Imported Beer (12 oz small bottle)","5.00 $"
"Tucson","Cappuccino (regular)","4.71 $"
"Tucson","Coke/Pepsi (12 oz small bottle)","1.94 $"
"Tucson","Water (12 oz small bottle)","1.43 $"
"Tucson","Markets","Edit"
"Tucson","Milk (regular), (1 gallon)","2.47 $"
"Tucson","Loaf of Fresh White Bread (1 lb)","2.57 $"
"Tucson","Rice (white), (1 lb)","1.33 $"
"Tucson","Eggs (regular) (12)","2.10 $"
"Tucson","Local Cheese (1 lb)","5.17 $"
"Tucson","Chicken Fillets (1 lb)","3.43 $"
"Tucson","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","5.45 $"
"Tucson","Apples (1 lb)","1.64 $"
"Tucson","Banana (1 lb)","0.61 $"
"Tucson","Oranges (1 lb)","1.33 $"
"Tucson","Tomato (1 lb)","1.52 $"
"Tucson","Potato (1 lb)","0.86 $"
"Tucson","Onion (1 lb)","0.91 $"
"Tucson","Lettuce (1 head)","1.38 $"
"Tucson","Water (1.5 liter bottle)","1.63 $"
"Tucson","Bottle of Wine (Mid-Range)","12.00 $"
"Tucson","Domestic Beer (0.5 liter bottle)","2.28 $"
"Tucson","Imported Beer (12 oz small bottle)","3.73 $"
"Tucson","Cigarettes 20 Pack (Marlboro)","8.82 $"
"Tucson","Transportation","Edit"
"Tucson","One-way Ticket (Local Transport)","1.75 $"
"Tucson","Monthly Pass (Regular Price)","48.00 $"
"Tucson","Taxi Start (Normal Tariff)","2.75 $"
"Tucson","Taxi 1 mile (Normal Tariff)","2.20 $"
"Tucson","Taxi 1hour Waiting (Normal Tariff)","35.00 $"
"Tucson","Gasoline (1 gallon)","2.40 $"
"Tucson","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","24,142.50 $"
"Tucson","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","23,583.12 $"
"Tucson","Utilities (Monthly)","Edit"
"Tucson","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","194.48 $"
"Tucson","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.07 $"
"Tucson","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","64.20 $"
"Tucson","Sports And Leisure","Edit"
"Tucson","Fitness Club, Monthly Fee for 1 Adult","28.88 $"
"Tucson","Tennis Court Rent (1 Hour on Weekend)","23.00 $"
"Tucson","Cinema, International Release, 1 Seat","10.00 $"
"Tucson","Childcare","Edit"
"Tucson","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","729.17 $"
"Tucson","International Primary School, Yearly for 1 Child","17,250.00 $"
"Tucson","Clothing And Shoes","Edit"
"Tucson","1 Pair of Jeans (Levis 501 Or Similar)","45.10 $"
"Tucson","1 Summer Dress in a Chain Store (Zara, H&M, ...)","28.75 $"
"Tucson","1 Pair of Nike Running Shoes (Mid-Range)","81.18 $"
"Tucson","1 Pair of Men Leather Business Shoes","98.63 $"
"Tucson","Rent Per Month","Edit"
"Tucson","Apartment (1 bedroom) in City Centre","817.00 $"
"Tucson","Apartment (1 bedroom) Outside of Centre","697.61 $"
"Tucson","Apartment (3 bedrooms) in City Centre","1,460.81 $"
"Tucson","Apartment (3 bedrooms) Outside of Centre","1,259.38 $"
"Tucson","Buy Apartment Price","Edit"
"Tucson","Price per Square Feet to Buy Apartment in City Centre","229.46 $"
"Tucson","Price per Square Feet to Buy Apartment Outside of Centre","122.75 $"
"Tucson","Salaries And Financing","Edit"
"Tucson","Average Monthly Net Salary (After Tax)","2,255.00 $"
"Tucson","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.40"
"Fresno","Meal, Inexpensive Restaurant","12.00 $"
"Fresno","Meal for 2 People, Mid-range Restaurant, Three-course","60.00 $"
"Fresno","McMeal at McDonalds (or Equivalent Combo Meal)","8.00 $"
"Fresno","Domestic Beer (1 pint draught)","5.00 $"
"Fresno","Imported Beer (12 oz small bottle)","6.25 $"
"Fresno","Cappuccino (regular)","5.41 $"
"Fresno","Coke/Pepsi (12 oz small bottle)","2.07 $"
"Fresno","Water (12 oz small bottle)","1.14 $"
"Fresno","Markets","Edit"
"Fresno","Milk (regular), (1 gallon)","3.42 $"
"Fresno","Loaf of Fresh White Bread (1 lb)","1.85 $"
"Fresno","Rice (white), (1 lb)","1.08 $"
"Fresno","Eggs (regular) (12)","2.58 $"
"Fresno","Local Cheese (1 lb)","3.73 $"
"Fresno","Chicken Fillets (1 lb)","4.52 $"
"Fresno","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","6.16 $"
"Fresno","Apples (1 lb)","1.62 $"
"Fresno","Banana (1 lb)","0.83 $"
"Fresno","Oranges (1 lb)","1.20 $"
"Fresno","Tomato (1 lb)","1.35 $"
"Fresno","Potato (1 lb)","0.69 $"
"Fresno","Onion (1 lb)","0.75 $"
"Fresno","Lettuce (1 head)","1.24 $"
"Fresno","Water (1.5 liter bottle)","1.65 $"
"Fresno","Bottle of Wine (Mid-Range)","7.50 $"
"Fresno","Domestic Beer (0.5 liter bottle)","2.71 $"
"Fresno","Imported Beer (12 oz small bottle)","3.15 $"
"Fresno","Cigarettes 20 Pack (Marlboro)","8.00 $"
"Fresno","Transportation","Edit"
"Fresno","One-way Ticket (Local Transport)","1.25 $"
"Fresno","Monthly Pass (Regular Price)","48.00 $"
"Fresno","Taxi Start (Normal Tariff)","3.75 $"
"Fresno","Taxi 1 mile (Normal Tariff)","2.45 $"
"Fresno","Taxi 1hour Waiting (Normal Tariff)","32.00 $"
"Fresno","Gasoline (1 gallon)","3.38 $"
"Fresno","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","24,000.00 $"
"Fresno","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","22,225.00 $"
"Fresno","Utilities (Monthly)","Edit"
"Fresno","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","219.53 $"
"Fresno","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.22 $"
"Fresno","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","65.50 $"
"Fresno","Sports And Leisure","Edit"
"Fresno","Fitness Club, Monthly Fee for 1 Adult","30.62 $"
"Fresno","Tennis Court Rent (1 Hour on Weekend)","20.00 $"
"Fresno","Cinema, International Release, 1 Seat","12.00 $"
"Fresno","Childcare","Edit"
"Fresno","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","781.25 $"
"Fresno","International Primary School, Yearly for 1 Child","12,000.00 $"
"Fresno","Clothing And Shoes","Edit"
"Fresno","1 Pair of Jeans (Levis 501 Or Similar)","41.86 $"
"Fresno","1 Summer Dress in a Chain Store (Zara, H&M, ...)","35.50 $"
"Fresno","1 Pair of Nike Running Shoes (Mid-Range)","65.00 $"
"Fresno","1 Pair of Men Leather Business Shoes","101.29 $"
"Fresno","Rent Per Month","Edit"
"Fresno","Apartment (1 bedroom) in City Centre","1,102.30 $"
"Fresno","Apartment (1 bedroom) Outside of Centre","1,076.80 $"
"Fresno","Apartment (3 bedrooms) in City Centre","1,592.50 $"
"Fresno","Apartment (3 bedrooms) Outside of Centre","1,318.93 $"
"Fresno","Buy Apartment Price","Edit"
"Fresno","Price per Square Feet to Buy Apartment in City Centre","279.62 $"
"Fresno","Price per Square Feet to Buy Apartment Outside of Centre","145.19 $"
"Fresno","Salaries And Financing","Edit"
"Fresno","Average Monthly Net Salary (After Tax)","3,605.48 $"
"Fresno","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.75"
"Mesa","Meal, Inexpensive Restaurant","15.00 $"
"Mesa","Meal for 2 People, Mid-range Restaurant, Three-course","66.00 $"
"Mesa","McMeal at McDonalds (or Equivalent Combo Meal)","6.50 $"
"Mesa","Domestic Beer (1 pint draught)","5.00 $"
"Mesa","Imported Beer (12 oz small bottle)","6.00 $"
"Mesa","Cappuccino (regular)","4.75 $"
"Mesa","Coke/Pepsi (12 oz small bottle)","2.20 $"
"Mesa","Water (12 oz small bottle)","1.38 $"
"Mesa","Markets","Edit"
"Mesa","Milk (regular), (1 gallon)","2.63 $"
"Mesa","Loaf of Fresh White Bread (1 lb)","2.21 $"
"Mesa","Rice (white), (1 lb)","1.75 $"
"Mesa","Eggs (regular) (12)","2.06 $"
"Mesa","Local Cheese (1 lb)","4.00 $"
"Mesa","Chicken Fillets (1 lb)","3.50 $"
"Mesa","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","4.50 $"
"Mesa","Apples (1 lb)","1.37 $"
"Mesa","Banana (1 lb)","0.72 $"
"Mesa","Oranges (1 lb)","1.49 $"
"Mesa","Tomato (1 lb)","1.46 $"
"Mesa","Potato (1 lb)","1.04 $"
"Mesa","Onion (1 lb)","1.01 $"
"Mesa","Lettuce (1 head)","1.23 $"
"Mesa","Water (1.5 liter bottle)","1.70 $"
"Mesa","Bottle of Wine (Mid-Range)","10.00 $"
"Mesa","Domestic Beer (0.5 liter bottle)","2.94 $"
"Mesa","Imported Beer (12 oz small bottle)","3.25 $"
"Mesa","Cigarettes 20 Pack (Marlboro)","10.00 $"
"Mesa","Transportation","Edit"
"Mesa","One-way Ticket (Local Transport)","2.00 $"
"Mesa","Monthly Pass (Regular Price)","45.00 $"
"Mesa","Taxi Start (Normal Tariff)","2.85 $"
"Mesa","Taxi 1 mile (Normal Tariff)","2.20 $"
"Mesa","Taxi 1hour Waiting (Normal Tariff)","23.00 $"
"Mesa","Gasoline (1 gallon)","2.79 $"
"Mesa","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","21,000.00 $"
"Mesa","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","23,525.81 $"
"Mesa","Utilities (Monthly)","Edit"
"Mesa","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","171.64 $"
"Mesa","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","?"
"Mesa","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","66.36 $"
"Mesa","Sports And Leisure","Edit"
"Mesa","Fitness Club, Monthly Fee for 1 Adult","19.11 $"
"Mesa","Tennis Court Rent (1 Hour on Weekend)","5.19 $"
"Mesa","Cinema, International Release, 1 Seat","11.00 $"
"Mesa","Childcare","Edit"
"Mesa","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","787.23 $"
"Mesa","International Primary School, Yearly for 1 Child","7,552.00 $"
"Mesa","Clothing And Shoes","Edit"
"Mesa","1 Pair of Jeans (Levis 501 Or Similar)","34.11 $"
"Mesa","1 Summer Dress in a Chain Store (Zara, H&M, ...)","32.25 $"
"Mesa","1 Pair of Nike Running Shoes (Mid-Range)","73.40 $"
"Mesa","1 Pair of Men Leather Business Shoes","93.12 $"
"Mesa","Rent Per Month","Edit"
"Mesa","Apartment (1 bedroom) in City Centre","1,164.29 $"
"Mesa","Apartment (1 bedroom) Outside of Centre","975.00 $"
"Mesa","Apartment (3 bedrooms) in City Centre","1,535.71 $"
"Mesa","Apartment (3 bedrooms) Outside of Centre","1,303.75 $"
"Mesa","Buy Apartment Price","Edit"
"Mesa","Price per Square Feet to Buy Apartment in City Centre","592.29 $"
"Mesa","Price per Square Feet to Buy Apartment Outside of Centre","146.88 $"
"Mesa","Salaries And Financing","Edit"
"Mesa","Average Monthly Net Salary (After Tax)","3,023.33 $"
"Mesa","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","4.12"
"Sacramento","Meal, Inexpensive Restaurant","15.00 $"
"Sacramento","Meal for 2 People, Mid-range Restaurant, Three-course","61.00 $"
"Sacramento","McMeal at McDonalds (or Equivalent Combo Meal)","8.00 $"
"Sacramento","Domestic Beer (1 pint draught)","5.00 $"
"Sacramento","Imported Beer (12 oz small bottle)","6.00 $"
"Sacramento","Cappuccino (regular)","4.51 $"
"Sacramento","Coke/Pepsi (12 oz small bottle)","2.12 $"
"Sacramento","Water (12 oz small bottle)","1.34 $"
"Sacramento","Markets","Edit"
"Sacramento","Milk (regular), (1 gallon)","3.51 $"
"Sacramento","Loaf of Fresh White Bread (1 lb)","3.15 $"
"Sacramento","Rice (white), (1 lb)","1.80 $"
"Sacramento","Eggs (regular) (12)","2.72 $"
"Sacramento","Local Cheese (1 lb)","6.06 $"
"Sacramento","Chicken Fillets (1 lb)","5.44 $"
"Sacramento","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","7.12 $"
"Sacramento","Apples (1 lb)","2.26 $"
"Sacramento","Banana (1 lb)","0.83 $"
"Sacramento","Oranges (1 lb)","1.76 $"
"Sacramento","Tomato (1 lb)","2.60 $"
"Sacramento","Potato (1 lb)","1.37 $"
"Sacramento","Onion (1 lb)","1.17 $"
"Sacramento","Lettuce (1 head)","1.50 $"
"Sacramento","Water (1.5 liter bottle)","1.58 $"
"Sacramento","Bottle of Wine (Mid-Range)","10.00 $"
"Sacramento","Domestic Beer (0.5 liter bottle)","1.93 $"
"Sacramento","Imported Beer (12 oz small bottle)","2.18 $"
"Sacramento","Cigarettes 20 Pack (Marlboro)","9.00 $"
"Sacramento","Transportation","Edit"
"Sacramento","One-way Ticket (Local Transport)","2.50 $"
"Sacramento","Monthly Pass (Regular Price)","100.00 $"
"Sacramento","Taxi Start (Normal Tariff)","4.00 $"
"Sacramento","Taxi 1 mile (Normal Tariff)","3.00 $"
"Sacramento","Taxi 1hour Waiting (Normal Tariff)","27.50 $"
"Sacramento","Gasoline (1 gallon)","3.85 $"
"Sacramento","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","25,000.00 $"
"Sacramento","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","23,278.75 $"
"Sacramento","Utilities (Monthly)","Edit"
"Sacramento","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","177.73 $"
"Sacramento","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.18 $"
"Sacramento","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","58.59 $"
"Sacramento","Sports And Leisure","Edit"
"Sacramento","Fitness Club, Monthly Fee for 1 Adult","57.00 $"
"Sacramento","Tennis Court Rent (1 Hour on Weekend)","7.56 $"
"Sacramento","Cinema, International Release, 1 Seat","12.00 $"
"Sacramento","Childcare","Edit"
"Sacramento","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","1,106.43 $"
"Sacramento","International Primary School, Yearly for 1 Child","18,000.00 $"
"Sacramento","Clothing And Shoes","Edit"
"Sacramento","1 Pair of Jeans (Levis 501 Or Similar)","42.58 $"
"Sacramento","1 Summer Dress in a Chain Store (Zara, H&M, ...)","35.43 $"
"Sacramento","1 Pair of Nike Running Shoes (Mid-Range)","77.54 $"
"Sacramento","1 Pair of Men Leather Business Shoes","98.11 $"
"Sacramento","Rent Per Month","Edit"
"Sacramento","Apartment (1 bedroom) in City Centre","1,542.76 $"
"Sacramento","Apartment (1 bedroom) Outside of Centre","1,352.50 $"
"Sacramento","Apartment (3 bedrooms) in City Centre","2,696.15 $"
"Sacramento","Apartment (3 bedrooms) Outside of Centre","2,019.23 $"
"Sacramento","Buy Apartment Price","Edit"
"Sacramento","Price per Square Feet to Buy Apartment in City Centre","813.10 $"
"Sacramento","Price per Square Feet to Buy Apartment Outside of Centre","221.42 $"
"Sacramento","Salaries And Financing","Edit"
"Sacramento","Average Monthly Net Salary (After Tax)","4,086.93 $"
"Sacramento","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.65"
"Atlanta","Meal, Inexpensive Restaurant","14.00 $"
"Atlanta","Meal for 2 People, Mid-range Restaurant, Three-course","60.00 $"
"Atlanta","McMeal at McDonalds (or Equivalent Combo Meal)","7.25 $"
"Atlanta","Domestic Beer (1 pint draught)","5.50 $"
"Atlanta","Imported Beer (12 oz small bottle)","6.00 $"
"Atlanta","Cappuccino (regular)","4.55 $"
"Atlanta","Coke/Pepsi (12 oz small bottle)","2.03 $"
"Atlanta","Water (12 oz small bottle)","1.65 $"
"Atlanta","Markets","Edit"
"Atlanta","Milk (regular), (1 gallon)","3.15 $"
"Atlanta","Loaf of Fresh White Bread (1 lb)","2.30 $"
"Atlanta","Rice (white), (1 lb)","1.65 $"
"Atlanta","Eggs (regular) (12)","1.99 $"
"Atlanta","Local Cheese (1 lb)","5.51 $"
"Atlanta","Chicken Fillets (1 lb)","4.80 $"
"Atlanta","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","6.53 $"
"Atlanta","Apples (1 lb)","2.61 $"
"Atlanta","Banana (1 lb)","1.02 $"
"Atlanta","Oranges (1 lb)","2.47 $"
"Atlanta","Tomato (1 lb)","2.25 $"
"Atlanta","Potato (1 lb)","1.56 $"
"Atlanta","Onion (1 lb)","1.19 $"
"Atlanta","Lettuce (1 head)","1.99 $"
"Atlanta","Water (1.5 liter bottle)","2.13 $"
"Atlanta","Bottle of Wine (Mid-Range)","15.00 $"
"Atlanta","Domestic Beer (0.5 liter bottle)","3.15 $"
"Atlanta","Imported Beer (12 oz small bottle)","3.90 $"
"Atlanta","Cigarettes 20 Pack (Marlboro)","6.25 $"
"Atlanta","Transportation","Edit"
"Atlanta","One-way Ticket (Local Transport)","2.50 $"
"Atlanta","Monthly Pass (Regular Price)","95.00 $"
"Atlanta","Taxi Start (Normal Tariff)","2.62 $"
"Atlanta","Taxi 1 mile (Normal Tariff)","3.50 $"
"Atlanta","Taxi 1hour Waiting (Normal Tariff)","26.25 $"
"Atlanta","Gasoline (1 gallon)","2.65 $"
"Atlanta","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","23,370.00 $"
"Atlanta","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","20,910.44 $"
"Atlanta","Utilities (Monthly)","Edit"
"Atlanta","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","173.36 $"
"Atlanta","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.19 $"
"Atlanta","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","65.87 $"
"Atlanta","Sports And Leisure","Edit"
"Atlanta","Fitness Club, Monthly Fee for 1 Adult","39.15 $"
"Atlanta","Tennis Court Rent (1 Hour on Weekend)","16.47 $"
"Atlanta","Cinema, International Release, 1 Seat","14.17 $"
"Atlanta","Childcare","Edit"
"Atlanta","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","1,280.09 $"
"Atlanta","International Primary School, Yearly for 1 Child","22,640.53 $"
"Atlanta","Clothing And Shoes","Edit"
"Atlanta","1 Pair of Jeans (Levis 501 Or Similar)","49.05 $"
"Atlanta","1 Summer Dress in a Chain Store (Zara, H&M, ...)","34.04 $"
"Atlanta","1 Pair of Nike Running Shoes (Mid-Range)","76.88 $"
"Atlanta","1 Pair of Men Leather Business Shoes","96.41 $"
"Atlanta","Rent Per Month","Edit"
"Atlanta","Apartment (1 bedroom) in City Centre","1,564.65 $"
"Atlanta","Apartment (1 bedroom) Outside of Centre","1,145.23 $"
"Atlanta","Apartment (3 bedrooms) in City Centre","2,856.28 $"
"Atlanta","Apartment (3 bedrooms) Outside of Centre","2,041.17 $"
"Atlanta","Buy Apartment Price","Edit"
"Atlanta","Price per Square Feet to Buy Apartment in City Centre","596.53 $"
"Atlanta","Price per Square Feet to Buy Apartment Outside of Centre","174.01 $"
"Atlanta","Salaries And Financing","Edit"
"Atlanta","Average Monthly Net Salary (After Tax)","5,028.32 $"
"Atlanta","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.43"
"Kansas-City","Meal, Inexpensive Restaurant","17.00 $"
"Kansas-City","Meal for 2 People, Mid-range Restaurant, Three-course","60.00 $"
"Kansas-City","McMeal at McDonalds (or Equivalent Combo Meal)","9.00 $"
"Kansas-City","Domestic Beer (1 pint draught)","4.50 $"
"Kansas-City","Imported Beer (12 oz small bottle)","5.00 $"
"Kansas-City","Cappuccino (regular)","4.38 $"
"Kansas-City","Coke/Pepsi (12 oz small bottle)","2.02 $"
"Kansas-City","Water (12 oz small bottle)","1.70 $"
"Kansas-City","Markets","Edit"
"Kansas-City","Milk (regular), (1 gallon)","3.47 $"
"Kansas-City","Loaf of Fresh White Bread (1 lb)","2.20 $"
"Kansas-City","Rice (white), (1 lb)","1.11 $"
"Kansas-City","Eggs (regular) (12)","1.80 $"
"Kansas-City","Local Cheese (1 lb)","4.47 $"
"Kansas-City","Chicken Fillets (1 lb)","3.40 $"
"Kansas-City","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","5.59 $"
"Kansas-City","Apples (1 lb)","1.99 $"
"Kansas-City","Banana (1 lb)","0.85 $"
"Kansas-City","Oranges (1 lb)","1.25 $"
"Kansas-City","Tomato (1 lb)","2.48 $"
"Kansas-City","Potato (1 lb)","0.76 $"
"Kansas-City","Onion (1 lb)","1.13 $"
"Kansas-City","Lettuce (1 head)","1.83 $"
"Kansas-City","Water (1.5 liter bottle)","1.46 $"
"Kansas-City","Bottle of Wine (Mid-Range)","13.00 $"
"Kansas-City","Domestic Beer (0.5 liter bottle)","2.05 $"
"Kansas-City","Imported Beer (12 oz small bottle)","2.43 $"
"Kansas-City","Cigarettes 20 Pack (Marlboro)","6.00 $"
"Kansas-City","Transportation","Edit"
"Kansas-City","One-way Ticket (Local Transport)","1.50 $"
"Kansas-City","Monthly Pass (Regular Price)","50.00 $"
"Kansas-City","Taxi Start (Normal Tariff)","2.75 $"
"Kansas-City","Taxi 1 mile (Normal Tariff)","2.50 $"
"Kansas-City","Taxi 1hour Waiting (Normal Tariff)","25.00 $"
